data
"P84 PAYA BESAR  Mohd Shahar Abdullah (BN - UMNO)34.5% (19,033)Mohamad Azhar Mohd Noor (PAS)24.1% (13,291)Mohd Ashraf Mustaqim Badrul Munir (PH - PPBM)21.4% (11,776)Registered voters: 55,135Majority: 5,742Spoilt votes: 671Unreturned votes: 0Voter Turnout: 44,942 (81.5%)DemographicsMalay 83.36%; Chinese 12.86%; Indian 1.94%; B/P Sabah 0.06%; B/P Sarawak 0.07%; Orang Asli (Pen. Msia) 1.4%; Others 0.32%"
"P85 PEKAN  Mohd Najib Abd Razak (BN - UMNO)49.3% (43,854)Ahiatudin Daud (PAS)21.4% (18,995)Muhammad Zahid Md Arip (PH - PPBM)8.6% (7,662)Abd Kadir Sainudin (IND)0.1% (103)Registered voters: 88,899Majority: 24,859Spoilt votes: 1,393Unreturned votes: 0Voter Turnout: 72,308 (81.3%)DemographicsMalay 87.79%; Chinese 2.01%; Indian 0.82%; B/P Sabah 0.23%; B/P Sarawak 0.48%; Orang Asli (Pen. Msia) 7.86%; Others 0.81%Incumbent: Mohd Najib Abd Razak"
"P86 MARAN  Ismail Abd Muttalib (BN - UMNO)39.1% (16,064)Hasenan Haron (PAS)30.0% (12,301)Ahmad Farid Ahmad Nordin (PH - PPBM)10.6% (4,360)Registered voters: 41,036Majority: 3,763Spoilt votes: 482Unreturned votes: 0Voter Turnout: 33,363 (81.3%)DemographicsMalay 90.16%; Chinese 6.16%; Indian 1.45%; B/P Sabah 0.05%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 1.83%; Others 0.3%Incumbent: Ismail Abd Muttalib"
"P87 KUALA KRAU  Ismail Mohamed Said (BN - UMNO)38.2% (18,058)Kamal Ashaari (PAS)32.1% (15,182)Mohamad Rafidee Hassim (PH - PPBM)10.7% (5,071)Registered voters: 47,264Majority: 2,876Spoilt votes: 613Unreturned votes: 0Voter Turnout: 39,102 (82.7%)DemographicsMalay 89.86%; Chinese 2.77%; Indian 2.29%; B/P Sabah 0.04%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 4.78%; Others 0.21%Incumbent: Ismail Mohamed Said"
"P88 TEMERLOH  Mohd Anuar Mohd Tahir (PH - AMANAH)32.0% (23,998)Mohd Sharkar Shamsudin (BN - UMNO)29.4% (22,094)Md Jusoh Darus (PAS)19.6% (14,734)Mohd Khaidir Ahmad (IND)0.2% (178)Muhamad Fakhrudin Abu Hanipah (IND)0.1% (46)Registered voters: 75,081Majority: 1,904Spoilt votes: 865Unreturned votes: 0Voter Turnout: 62,204 (82.8%)DemographicsMalay 66.47%; Chinese 22.52%; Indian 8.11%; B/P Sabah 0.29%; B/P Sarawak 0.61%; Orang Asli (Pen. Msia) 1.25%; Others 0.75%"
"P89 BENTONG  Wong Tack (PH - DAP)38.2% (25,716)Liow Tiong Lai (BN - MCA)35.2% (23,684)Balasubramaniam Nachiappan (PAS)8.5% (5,706)Registered voters: 67,359Majority: 2,032Spoilt votes: 783Unreturned votes: 0Voter Turnout: 56,173 (83.4%)DemographicsMalay 46.5%; Chinese 41.69%; Indian 9.16%; B/P Sabah 0.09%; B/P Sarawak 0.17%; Orang Asli (Pen. Msia) 2.08%; Others 0.31%Incumbent: Liow Tiong Lai"
"P90 BERA  Ismail Sabri Yaakob (BN - UMNO)35.4% (20,760)Zakaria Abdul Hamid (PH - PKR)31.4% (18,449)Musaniff Ab Rahman (PAS)13.8% (8,096)Registered voters: 58,711Majority: 2,311Spoilt votes: 767Unreturned votes: 0Voter Turnout: 48,339 (82.3%)DemographicsMalay 61.89%; Chinese 29.17%; Indian 3.71%; B/P Sabah 0.2%; B/P Sarawak 0.17%; Orang Asli (Pen. Msia) 4.59%; Others 0.28%Incumbent: Ismail Sabri Yaakob"
"P91 ROMPIN  Hasan Arifin (BN - UMNO)43.0% (26,628)M Shahrul Nizam Abdul Haliff (PAS)24.6% (15,233)Sitarunisah Ab Kadir (PH - PKR)12.7% (7,876)Registered voters: 61,918Majority: 11,395Spoilt votes: 917Unreturned votes: 0Voter Turnout: 50,905 (82.2%)DemographicsMalay 87.71%; Chinese 2.31%; Indian 1.03%; B/P Sabah 0.08%; B/P Sarawak 0.06%; Orang Asli (Pen. Msia) 8.45%; Others 0.35%Incumbent: Hasan Arifin"
"P140 SEGAMAT  Santhara Kumar Ramanaidu (PH - PKR)43.5% (24,060)Subramaniam K V Sathasivam (BN - MIC)33.6% (18,584)Khairul Faizi Ahmad Kamil (PAS)4.8% (2,676)Registered voters: 55,350Majority: 5,476Spoilt votes: 726Unreturned votes: 0Voter Turnout: 46,170 (83.4%)DemographicsMalay 46.19%; Chinese 42.77%; Indian 10.09%; B/P Sabah 0.3%; B/P Sarawak 0.32%; Orang Asli (Pen. Msia) 0.1%; Others 0.23%Incumbent: Subramaniam K V Sathasivam"
"P141 SEKIJANG  Natrah Ismail (PH - PKR)42.9% (19,559)Ayub Rahmat (BN - UMNO)40.1% (18,278)Registered voters: 45,596Majority: 1,281Spoilt votes: 558Unreturned votes: 0Voter Turnout: 38,527 (84.5%)DemographicsMalay 59.24%; Chinese 36.15%; Indian 4%; B/P Sabah 0.03%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 0.18%; Others 0.35%"
"P142 LABIS  Pang Hok Liong (PH - DAP)41.4% (16,709)Chua Tee Yong (BN - MCA)33.0% (13,301)Sarchu Sawal (PAS)5.0% (2,020)Registered voters: 40,356Majority: 3,408Spoilt votes: 485Unreturned votes: 0Voter Turnout: 32,593 (80.8%)DemographicsMalay 37.98%; Chinese 44.94%; Indian 14.68%; B/P Sabah 0.07%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 2.04%; Others 0.24%Incumbent: Chua Tee Yong"
"P143 PAGOH  Muhyiddin Yassin (PH - PPBM)45.7% (23,558)Ismail Mohamed (BN - UMNO)32.3% (16,631)Ahmad Nawfal Mahfodz (PAS)4.8% (2,483)Registered voters: 51,512Majority: 6,927Spoilt votes: 693Unreturned votes: 0Voter Turnout: 43,667 (84.8%)DemographicsMalay 65.96%; Chinese 29.76%; Indian 3.72%; B/P Sabah 0.04%; B/P Sarawak 0.04%; Orang Asli (Pen. Msia) 0.34%; Others 0.15%"
"P144 LEDANG  Syed Ibrahim Syed Nor (PH - PKR)44.8% (34,706)Hamim Samuri (BN - UMNO)33.6% (26,040)Rusman Kemin (PAS)6.0% (4,668)Registered voters: 77,474Majority: 8,666Spoilt votes: 1,048Unreturned votes: 0Voter Turnout: 66,708 (86.1%)DemographicsMalay 55.76%; Chinese 39.03%; Indian 4.57%; B/P Sabah 0.06%; B/P Sarawak 0.04%; Orang Asli (Pen. Msia) 0.36%; Others 0.19%Incumbent: Hamim Samuri"
"P145 BAKRI  Yeo Bee Yin (PH - DAP)52.4% (38,718)Koh Chon Chai (BN - MCA)21.0% (15,507)Zarul @ Mohammad Zahrul Salleh (PAS)10.3% (7,575)Registered voters: 73,883Majority: 23,211Spoilt votes: 631Unreturned votes: 0Voter Turnout: 62,632 (84.8%)DemographicsMalay 44.23%; Chinese 53.14%; Indian 2.15%; B/P Sabah 0.08%; B/P Sarawak 0.07%; Others 0.32%"
"P146 MUAR  Syed Saddiq Syed Abdul Rahman (PH - PPBM)43.9% (22,341)Razali Ibrahim (BN - UMNO)30.3% (15,388)Abdul Aziz Talib (PAS)8.6% (4,354)Registered voters: 50,843Majority: 6,953Spoilt votes: 636Unreturned votes: 0Voter Turnout: 42,868 (84.3%)DemographicsMalay 66.72%; Chinese 31.47%; Indian 1.33%; B/P Sabah 0.08%; B/P Sarawak 0.07%; Orang Asli (Pen. Msia) 0.01%; Others 0.32%Incumbent: Razali Ibrahim"
"P147 PARIT SULONG  Noraini Ahmad (BN - UMNO)41.1% (24,481)Anis Afida Mohd Azli (PH - AMANAH)30.4% (18,140)Ahmad Rosdi Bahari (PAS)12.0% (7,148)Registered voters: 59,609Majority: 6,341Spoilt votes: 832Unreturned votes: 0Voter Turnout: 50,778 (85.2%)DemographicsMalay 78.51%; Chinese 20.66%; Indian 0.48%; B/P Sabah 0.03%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 0.03%; Others 0.23%Incumbent: Noraini Ahmad"
"P148 AYER HITAM  Wee Ka Siong (BN - MCA)37.0% (17,076)Liew Chin Tong (PH - DAP)36.3% (16,773)Mardi Marwan (PAS)10.8% (4,975)Registered voters: 46,157Majority: 303Spoilt votes: 556Unreturned votes: 0Voter Turnout: 39,474 (85.5%)DemographicsMalay 57.68%; Chinese 37.97%; Indian 4.01%; B/P Sabah 0.02%; B/P Sarawak 0.04%; Others 0.26%Incumbent: Wee Ka Siong"
"P149 SRI GADING  Sharuddin Md Salleh (PH - PPBM)41.3% (21,511)Ab Aziz Kaprawi (BN - UMNO)35.0% (18,223)M Ashari Sidon (PAS)8.7% (4,548)Registered voters: 52,119Majority: 3,288Spoilt votes: 635Unreturned votes: 0Voter Turnout: 45,193 (86.7%)DemographicsMalay 65%; Chinese 33.17%; Indian 1.46%; B/P Sabah 0.07%; B/P Sarawak 0.04%; Orang Asli (Pen. Msia) 0.01%; Others 0.26%Incumbent: Ab Aziz Kaprawi"
"P150 BATU PAHAT  Mohd Rashid Hasnon (PH - PKR)46.6% (45,929)Haliza Abdullah (BN - UMNO)28.4% (28,035)Mahfodz Mohamed (PAS)8.3% (8,173)Registered voters: 98,543Majority: 17,894Spoilt votes: 1,097Unreturned votes: 0Voter Turnout: 83,574 (84.8%)DemographicsMalay 54.64%; Chinese 43.49%; Indian 1.29%; B/P Sabah 0.07%; B/P Sarawak 0.06%; Orang Asli (Pen. Msia) 0.1%; Others 0.35%"
"P151 SIMPANG RENGGAM  Maszlee Malik (PH - PPBM)41.3% (18,157)Liang Teck Meng (BN - GERAKAN)33.4% (14,682)Mohd Jubri Selamat (PAS)6.8% (2,983)Registered voters: 43,998Majority: 3,475Spoilt votes: 779Unreturned votes: 0Voter Turnout: 36,695 (83.4%)DemographicsMalay 59.61%; Chinese 30.8%; Indian 8.84%; B/P Sabah 0.12%; B/P Sarawak 0.1%; Orang Asli (Pen. Msia) 0.02%; Others 0.51%Incumbent: Liang Teck Meng"
"P152 KLUANG  Wong Shu Qi (PH - DAP)49.2% (47,671)Gan Ping Shou @ Gan Ping Sieu (BN - MCA)25.4% (24,618)Muhammad Hasbullah Md Najib (PAS)8.5% (8,242)Registered voters: 96,915Majority: 23,053Spoilt votes: 921Unreturned votes: 0Voter Turnout: 81,841 (84.4%)DemographicsMalay 41.63%; Chinese 47.49%; Indian 9.38%; B/P Sabah 0.3%; B/P Sarawak 0.69%; Orang Asli (Pen. Msia) 0.04%; Others 0.47%"
"P153 SEMBRONG  Hishammuddin Hussein (BN - UMNO)48.4% (21,353)Onn Abu Bakar (PH - PKR)33.3% (14,691)Registered voters: 44,137Majority: 6,662Spoilt votes: 598Unreturned votes: 0Voter Turnout: 36,768 (83.3%)DemographicsMalay 60.44%; Chinese 29.15%; Indian 8.66%; B/P Sabah 0.04%; B/P Sarawak 0.04%; Orang Asli (Pen. Msia) 1.31%; Others 0.35%"
"P154 MERSING  Abd. Latiff Ahmad (BN - UMNO)41.1% (19,806)Md. Nasir Hashim (PH - PPBM)23.6% (11,347)A. Rahman A. Hamid (PAS)12.9% (6,215)Registered voters: 48,176Majority: 8,459Spoilt votes: 796Unreturned votes: 0Voter Turnout: 38,306 (79.5%)DemographicsMalay 81.45%; Chinese 14.29%; Indian 1.26%; B/P Sabah 0.44%; B/P Sarawak 0.6%; Orang Asli (Pen. Msia) 1.69%; Others 0.29%"
"P155 TENGGARA  Adham Baba (BN - UMNO)45.0% (20,142)Norjepri Mohamed Jelani (PH - PPBM)31.8% (14,209)Yuhanita Yunan (PAS)6.0% (2,683)Registered voters: 44,749Majority: 5,933Spoilt votes: 664Unreturned votes: 0Voter Turnout: 37,818 (84.5%)DemographicsMalay 74.68%; Chinese 16.13%; Indian 6.58%; B/P Sabah 0.4%; B/P Sarawak 1.13%; Orang Asli (Pen. Msia) 0.56%; Others 0.52%"
"P156 KOTA TINGGI  Halimah Mohd Sadique (BN - UMNO)56.6% (26,407)Azlinda Abdul Latif (PH - PPBM)25.3% (11,786)Registered voters: 46,677Majority: 14,621Spoilt votes: 802Unreturned votes: 0Voter Turnout: 39,418 (84.4%)DemographicsMalay 88.36%; Chinese 9.27%; Indian 1.85%; B/P Sabah 0.06%; B/P Sarawak 0.09%; Orang Asli (Pen. Msia) 0.07%; Others 0.29%"
"P157 PENGERANG  Azalina Othman (BN - UMNO)53.9% (21,829)Norliza Ngadiran (PH - PPBM)25.7% (10,412)Registered voters: 40,479Majority: 11,417Spoilt votes: 557Unreturned votes: 0Voter Turnout: 33,580 (83%)DemographicsMalay 89.61%; Chinese 8.87%; Indian 0.77%; B/P Sabah 0.17%; B/P Sarawak 0.18%; Orang Asli (Pen. Msia) 0.21%; Others 0.18%"
"P158 TEBRAU  Choong Shiau Yoon (PH - PKR)52.5% (64,535)Hou Kok Chung (BN - MCA)22.2% (27,310)Abdullah Husin (PAS)9.8% (12,098)Registered voters: 123,033Majority: 37,225Spoilt votes: 274Unreturned votes: 0Voter Turnout: 105,420 (85.7%)DemographicsMalay 47.19%; Chinese 39.36%; Indian 11.54%; B/P Sabah 0.27%; B/P Sarawak 0.67%; Orang Asli (Pen. Msia) 0.08%; Others 0.88%"
"P159 PASIR GUDANG  Hassan Abdul Karim (PH - PKR)49.6% (61,615)Mohamed Khaled Nordin (BN - UMNO)29.7% (36,889)Ab Aziz Abdullah (PAS)5.1% (6,278)Sey Jock @ Chee Jock (IND)0.2% (227)Registered voters: 124,172Majority: 24,726Spoilt votes: 1,342Unreturned votes: 0Voter Turnout: 106,576 (85.8%)DemographicsMalay 48.89%; Chinese 37.03%; Indian 10.45%; B/P Sabah 1.34%; B/P Sarawak 1.41%; Orang Asli (Pen. Msia) 0.08%; Others 0.81%Incumbent: Mohamed Khaled Nordin"
"P160 JOHOR BAHRU  Akmal Nasrullah Mohd Nasir (PH - PKR)49.4% (50,052)Sharil @ Shahrir Ab Samad (BN - UMNO)29.8% (30,270)Registered voters: 101,409Majority: 19,782Spoilt votes: 1,056Unreturned votes: 0Voter Turnout: 81,645 (80.5%)DemographicsMalay 52.64%; Chinese 41.09%; Indian 5.15%; B/P Sabah 0.18%; B/P Sarawak 0.24%; Orang Asli (Pen. Msia) 0.02%; Others 0.68%Incumbent: Sharil @ Shahrir Ab Samad"
"P161 PULAI  Salahuddin Ayub (PH - AMANAH)52.2% (55,447)Nur Jazlan Mohamed (BN - UMNO)25.0% (26,523)Mohd Mazri Yahya (PAS)4.1% (4,332)Yap Keng Tak (IND)0.6% (591)Registered voters: 106,268Majority: 28,924Spoilt votes: 966Unreturned votes: 0Voter Turnout: 88,116 (82.9%)DemographicsMalay 49.06%; Chinese 39.2%; Indian 10.28%; B/P Sabah 0.3%; B/P Sarawak 0.36%; Orang Asli (Pen. Msia) 0.17%; Others 0.64%Incumbent: Nur Jazlan Mohamed"
"P162 ISKANDAR PUTERI  Lim Kit Siang (PH - DAP)58.4% (80,726)Teoh Sew Hock (BN - MCA)25.9% (35,862)Registered voters: 138,299Majority: 44,864Spoilt votes: 1,987Unreturned votes: 0Voter Turnout: 118,779 (85.9%)DemographicsMalay 36.65%; Chinese 49.79%; Indian 12.46%; B/P Sabah 0.2%; B/P Sarawak 0.32%; Orang Asli (Pen. Msia) 0.22%; Others 0.36%Incumbent: Lim Kit Siang"
"P163 KULAI  Teo Nie Ching (PH - DAP)55.8% (55,312)Tang Nai Soon (BN - MCA)22.8% (22,564)Juwahir Amin (PAS)6.7% (6,667)Registered voters: 99,147Majority: 32,748Spoilt votes: 976Unreturned votes: 0Voter Turnout: 85,687 (86.4%)DemographicsMalay 34.96%; Chinese 54.04%; Indian 10.24%; B/P Sabah 0.21%; B/P Sarawak 0.18%; Orang Asli (Pen. Msia) 0.01%; Others 0.35%Incumbent: Teo Nie Ching"
"P164 PONTIAN  Ahmad Maslan (BN - UMNO)38.0% (21,132)Karmaine Sardini (PH - PPBM)36.5% (20,299)Baharom Mohamad (PAS)7.7% (4,295)Registered voters: 55,570Majority: 833Spoilt votes: 738Unreturned votes: 0Voter Turnout: 46,683 (84%)DemographicsMalay 68.24%; Chinese 30.1%; Indian 1.03%; B/P Sabah 0.05%; B/P Sarawak 0.06%; Orang Asli (Pen. Msia) 0.07%; Others 0.46%Incumbent: Ahmad Maslan"
"P165 TANJUNG PIAI  Md Farid Md Rafik (PH - PPBM)39.7% (21,255)Wee Jeck Seng (BN - MCA)38.7% (20,731)Nordin Othman (PAS)5.5% (2,962)Registered voters: 53,528Majority: 524Spoilt votes: 841Unreturned votes: 0Voter Turnout: 45,858 (85.7%)DemographicsMalay 56.8%; Chinese 41.64%; Indian 1.01%; B/P Sabah 0.08%; B/P Sarawak 0.08%; Orang Asli (Pen. Msia) 0.01%; Others 0.38%"
"P134 MASJID TANAH  Mas Ermieyati Samsudin (BN - UMNO)44.5% (22,898)Sabirin Ja'afar (PH - PPBM)28.7% (14,739)Mohd Nasir Othman (PAS)9.1% (4,688)Registered voters: 51,441Majority: 8,159Spoilt votes: 636Unreturned votes: 0Voter Turnout: 43,093 (83.8%)DemographicsMalay 83.17%; Chinese 11.96%; Indian 3.71%; B/P Sabah 0.09%; B/P Sarawak 0.12%; Orang Asli (Pen. Msia) 0.37%; Others 0.58%Incumbent: Mas Ermieyati Samsudin"
"P135 ALOR GAJAH  Mohd Redzuan Md Yusof (PH - PPBM)41.7% (29,330)Wong Nai Chee (BN - MCA)31.8% (22,350)Mohammad Nazree Mohammad Aris (PAS)8.7% (6,135)Registered voters: 70,364Majority: 6,980Spoilt votes: 0Unreturned votes: 0Voter Turnout: 0 (0%)DemographicsMalay 60.84%; Chinese 25.29%; Indian 12.87%; B/P Sabah 0.1%; B/P Sarawak 0.08%; Orang Asli (Pen. Msia) 0.6%; Others 0.22%"
"P136 TANGGA BATU  Rusnah Aluai (PH - PKR)39.0% (32,420)Zali Mat Yasin (BN - UMNO)33.4% (27,761)Zulkifli Ismail (PAS)10.8% (8,961)Registered voters: 83,213Majority: 4,659Spoilt votes: 1,145Unreturned votes: 0Voter Turnout: 70,453 (84.7%)DemographicsMalay 70.98%; Chinese 22.08%; Indian 3.53%; B/P Sabah 1.03%; B/P Sarawak 1.64%; Orang Asli (Pen. Msia) 0.08%; Others 0.65%"
"P137 HANG TUAH JAYA  Shamsul Iskandar @ Yusre Mohd Akin (PH - PKR)43.7% (39,067)Mohd Ali Mohd Rustam (BN - UMNO)34.0% (30,427)Md Khalid Kassim (PAS)7.9% (7,089)Registered voters: 89,364Majority: 8,640Spoilt votes: 909Unreturned votes: 0Voter Turnout: 77,758 (87%)DemographicsMalay 62.39%; Chinese 31.11%; Indian 5.68%; B/P Sabah 0.17%; B/P Sarawak 0.13%; Others 0.52%Incumbent: Shamsul Iskandar @ Yusre Mohd Akin"
"P138 KOTA MELAKA  Khoo Poay Tiong (PH - DAP)60.3% (76,518)Choo Wei Sern (BN - MCA)21.6% (27,343)Goh Leong San (IND)1.1% (1,415)Registered voters: 126,848Majority: 49,175Spoilt votes: 1,432Unreturned votes: 0Voter Turnout: 107,085 (84.4%)DemographicsMalay 37.41%; Chinese 57.11%; Indian 4.01%; B/P Sabah 0.11%; B/P Sarawak 0.1%; Orang Asli (Pen. Msia) 0.01%; Others 1.25%"
"P139 JASIN  Ahmad Hamzah (BN - UMNO)36.2% (26,560)Khairuddin Abu Hassan (PH - AMANAH)35.9% (26,341)Abd Alim Shapie (PAS)12.1% (8,860)Registered voters: 73,432Majority: 219Spoilt votes: 912Unreturned votes: 0Voter Turnout: 62,912 (85.7%)DemographicsMalay 73.5%; Chinese 16.17%; Indian 9.77%; B/P Sabah 0.06%; B/P Sarawak 0.07%; Orang Asli (Pen. Msia) 0.12%; Others 0.29%Incumbent: Ahmad Hamzah"
"P126 JELEBU  Jalaludin Alias (BN - UMNO)39.3% (19,062)Mustafar Ab Kadir (PH - AMANAH)35.1% (17,017)Norman Ipin (PAS)5.9% (2,878)Registered voters: 48,522Majority: 2,045Spoilt votes: 586Unreturned votes: 0Voter Turnout: 39,733 (81.9%)DemographicsMalay 65.01%; Chinese 24.13%; Indian 5.69%; B/P Sabah 0.25%; B/P Sarawak 0.15%; Orang Asli (Pen. Msia) 4.58%; Others 0.19%"
"P127 JEMPOL  Mohd Salim Sharif (BN - UMNO)37.2% (26,819)Kamarulzaman Kamdias (PH - PPBM)34.9% (25,188)Mustaffa Daharun (PAS)7.3% (5,267)Registered voters: 72,122Majority: 1,631Spoilt votes: 1,025Unreturned votes: 0Voter Turnout: 58,523 (81.1%)DemographicsMalay 63.35%; Chinese 23.24%; Indian 12.31%; B/P Sabah 0.06%; B/P Sarawak 0.05%; Orang Asli (Pen. Msia) 0.77%; Others 0.21%"
"P128 SEREMBAN  Loke Siew Fook (PH - DAP)50.4% (55,503)Chong Sin Woon (BN - MCA)22.5% (24,809)Shariffuddin Ahmad (PAS)10.4% (11,506)Registered voters: 110,168Majority: 30,694Spoilt votes: 1,052Unreturned votes: 0Voter Turnout: 93,254 (84.6%)DemographicsMalay 48.39%; Chinese 36.75%; Indian 13.25%; B/P Sabah 0.19%; B/P Sarawak 0.13%; Orang Asli (Pen. Msia) 0.7%; Others 0.58%Incumbent: Loke Siew Fook"
"P129 KUALA PILAH  Eddin Syazlee Shith (PH - PPBM)36.2% (18,045)Hasan Malek (BN - UMNO)35.8% (17,845)Rafiei Mustapha (PAS)8.7% (4,347)Registered voters: 49,801Majority: 200Spoilt votes: 769Unreturned votes: 0Voter Turnout: 0 (0%)DemographicsMalay 77.01%; Chinese 15.84%; Indian 4.86%; B/P Sabah 0.07%; B/P Sarawak 0.1%; Orang Asli (Pen. Msia) 1.89%; Others 0.23%Incumbent: Hasan Malek"
"P130 RASAH  Cha Kee Chin (PH - DAP)60.1% (61,806)Ng Kian Nam (BN - MCA)14.5% (14,939)Mohd Khairil Anuar Mohd Wafa (PAS)8.0% (8,260)David Dass Aseerpatham (PAP)0.3% (302)Registered voters: 102,838Majority: 46,867Spoilt votes: 303Unreturned votes: 0Voter Turnout: 86,655 (84.3%)DemographicsMalay 29.65%; Chinese 47.79%; Indian 20.95%; B/P Sabah 0.18%; B/P Sarawak 0.21%; Orang Asli (Pen. Msia) 0.41%; Others 0.8%"
"P131 REMBAU  Khairy Jamaludin Abu Bakar (BN - UMNO)40.8% (36,096)Roseli Abdul Gani (PH - PKR)35.9% (31,732)Mustafa Dolah (PAS)6.8% (6,028)Registered voters: 88,365Majority: 4,364Spoilt votes: 1,053Unreturned votes: 0Voter Turnout: 75,315 (85.2%)DemographicsMalay 73.32%; Chinese 10.31%; Indian 15.4%; B/P Sabah 0.12%; B/P Sarawak 0.13%; Orang Asli (Pen. Msia) 0.39%; Others 0.34%Incumbent: Khairy Jamaludin Abu Bakar"
"P132 PORT DICKSON  Danyal Balagopal Abdullah (PH - PKR)48.2% (36,225)Mogan Velayatham (BN - MIC)24.6% (18,515)Mahfuz Roslan (PAS)8.8% (6,594)Registered voters: 75,212Majority: 17,710Spoilt votes: 948Unreturned votes: 0Voter Turnout: 62,548 (83.2%)DemographicsMalay 42.72%; Chinese 33.11%; Indian 21.97%; B/P Sabah 0.63%; B/P Sarawak 0.93%; Orang Asli (Pen. Msia) 0.19%; Others 0.46%"
"P133 TAMPIN  Hasan Bahrom (PH - AMANAH)36.9% (22,435)Shaziman Abu Mansor (BN - UMNO)35.3% (21,433)Abdul Halim Abu Bakar (PAS)7.6% (4,598)Registered voters: 60,765Majority: 1,002Spoilt votes: 850Unreturned votes: 0Voter Turnout: 49,515 (81.5%)DemographicsMalay 62.83%; Chinese 23.55%; Indian 11.82%; B/P Sabah 0.38%; B/P Sarawak 0.99%; Orang Asli (Pen. Msia) 0.14%; Others 0.29%Incumbent: Shaziman Abu Mansor"
"P114 KEPONG  Lim Lip Eng (PH - DAP)77.7% (56,516)Ong Siang Liang (BN - GERAKAN)6.7% (4,888)Registered voters: 72,696Majority: 51,628Spoilt votes: 323Unreturned votes: 0Voter Turnout: 61,812 (85%)DemographicsMalay 4.55%; Chinese 88.76%; Indian 6.03%; B/P Sabah 0.3%; B/P Sarawak 0.05%; Others 0.32%"
"P115 BATU  Prabakaran Parameswaran (IND)49.9% (38,125)Dominic Lau Hoe Chai (BN - GERAKAN)17.9% (13,687)Azhar Yahya (PAS)13.9% (10,610)Panjamorthy Muthusami (IND)0.5% (383)Registered voters: 76,328Majority: 24,438Spoilt votes: 498Unreturned votes: 0Voter Turnout: 63,600 (83.3%)DemographicsMalay 42.52%; Chinese 38.28%; Indian 17.46%; B/P Sabah 0.32%; B/P Sarawak 0.44%; Orang Asli (Pen. Msia) 0.02%; Others 0.96%"
"P116 WANGSA MAJU  Tan Yee Kew (PH - PKR)47.7% (42,178)Yew Teong Look (BN - MCA)20.3% (17,940)Razali Tumirin (PAS)15.2% (13,490)Registered voters: 88,482Majority: 24,238Spoilt votes: 525Unreturned votes: 0Voter Turnout: 74,509 (84.2%)DemographicsMalay 59.82%; Chinese 29.57%; Indian 8.18%; B/P Sabah 0.45%; B/P Sarawak 0.59%; Orang Asli (Pen. Msia) 0.04%; Others 1.36%"
"P117 SEGAMBUT  Hannah Yeoh (PH - DAP)68.1% (53,124)Loga Bala Mohan Jaganathan (BN - MyPPP)9.5% (7,422)Mohd Solleh Ab Razak (PAS)5.4% (4,181)Registered voters: 77,956Majority: 45,702Spoilt votes: 289Unreturned votes: 0Voter Turnout: 65,265 (83.7%)DemographicsMalay 27.53%; Chinese 58.93%; Indian 11.77%; B/P Sabah 0.14%; B/P Sarawak 0.12%; Orang Asli (Pen. Msia) 0.01%; Others 1.5%"
"P118 SETIAWANGSA  Nik Nazmi Nik Ahmad (PH - PKR)47.8% (34,471)Zulhasnan Rafique (BN - UMNO)27.9% (20,099)Ubaid Abd Akla (PAS)8.7% (6,282)Registered voters: 72,136Majority: 14,372Spoilt votes: 693Unreturned votes: 0Voter Turnout: 61,983 (85.9%)DemographicsMalay 61.09%; Chinese 25.87%; Indian 10.38%; B/P Sabah 0.76%; B/P Sarawak 1.08%; Orang Asli (Pen. Msia) 0.04%; Others 0.77%"
"P119 TITIWANGSA  Rina Mohd Harun (PH - PPBM)38.7% (23,840)Johari Abdul Ghani (BN - UMNO)32.0% (19,701)Mohamad Noor Mohamad (PAS)11.1% (6,845)Registered voters: 61,598Majority: 4,139Spoilt votes: 323Unreturned votes: 0Voter Turnout: 50,858 (82.6%)DemographicsMalay 70.49%; Chinese 17.3%; Indian 9.42%; B/P Sabah 0.5%; B/P Sarawak 0.37%; Orang Asli (Pen. Msia) 0.01%; Others 1.91%Incumbent: Johari Abdul Ghani"
"P120 BUKIT BINTANG  Fong Kui Lun (PH - DAP)64.0% (44,516)Tan Ean Ean (BN - MCA)10.4% (7,256)Khairul Husni Othman (PFP)0.9% (636)Registered voters: 69,526Majority: 37,260Spoilt votes: 254Unreturned votes: 0Voter Turnout: 52,765 (75.9%)DemographicsMalay 12.53%; Chinese 75.12%; Indian 10.95%; B/P Sabah 0.37%; B/P Sarawak 0.28%; Orang Asli (Pen. Msia) 0.02%; Others 0.73%Incumbent: Fong Kui Lun"
"P121 LEMBAH PANTAI  Ahmad Fahmi Mohamed Fadzil (PH - PKR)41.5% (33,313)Raja Nong Chik Raja Zainal Abidin (BN - UMNO)34.5% (27,715)Fauzi Abu Bakar (PAS)6.6% (5,277)Registered voters: 80,346Majority: 5,598Spoilt votes: 538Unreturned votes: 0Voter Turnout: 67,059 (83.5%)DemographicsMalay 62.12%; Chinese 18.91%; Indian 16.24%; B/P Sabah 0.68%; B/P Sarawak 0.48%; Orang Asli (Pen. Msia) 0.02%; Others 1.54%"
